country,amount,success,PSP,3D_secured,card,hour,day,day_of_week,multiple_attempts,retry_count
Germany,242,0,UK_Card,0,Master,16,20,2,0,31
Germany,242,0,UK_Card,0,Master,16,20,2,1,32
Germany,100,0,Moneycard,0,Master,17,20,2,0,36
Germany,100,0,UK_Card,0,Master,17,20,2,1,37
Germany,100,0,UK_Card,0,Master,17,20,2,1,38
Germany,100,1,UK_Card,0,Master,17,20,2,1,39
Austria,168,0,Simplecard,0,Visa,17,20,2,0,16
Germany,178,1,UK_Card,0,Diners,17,20,2,0,53
Germany,293,0,Simplecard,0,Diners,17,20,2,0,27
Germany,293,0,UK_Card,0,Diners,17,20,2,1,28
Germany,293,1,Simplecard,0,Diners,17,20,2,1,29
Austria,54,0,UK_Card,0,Visa,17,20,2,0,3
Austria,54,0,Simplecard,0,Visa,17,20,2,1,4
Germany,163,0,UK_Card,1,Diners,17,20,2,0,50
Germany,67,0,Simplecard,0,Master,17,20,2,0,19
Germany,184,0,Simplecard,1,Master,17,20,2,0,74
Germany,184,1,UK_Card,1,Master,17,20,2,1,75
Austria,370,0,UK_Card,1,Visa,17,20,2,0,0
Switzerland,211,1,UK_Card,1,Diners,17,20,2,0,9
Switzerland,246,0,Simplecard,1,Master,17,20,2,0,6
Switzerland,246,0,Simplecard,1,Master,17,20,2,1,7
Switzerland,246,0,UK_Card,1,Master,17,20,2,1,8
Switzerland,246,0,UK_Card,1,Master,17,20,2,1,9
Switzerland,246,0,Simplecard,1,Master,17,20,2,1,10
Switzerland,408,0,UK_Card,0,Visa,17,20,2,0,0
Germany,322,0,Simplecard,0,Visa,17,20,2,0,20
Germany,157,0,Moneycard,1,Visa,17,20,2,0,46
Germany,157,0,Simplecard,1,Visa,17,20,2,1,47
Germany,48,0,Simplecard,0,Master,17,20,2,0,51
Germany,48,0,Moneycard,0,Master,17,20,2,1,52
Germany,144,0,UK_Card,0,Diners,17,20,2,0,38
Switzerland,321,0,UK_Card,0,Master,17,20,2,0,4
Germany,256,0,Moneycard,0,Master,18,20,2,0,29
Germany,256,0,UK_Card,0,Master,18,20,2,1,30
Germany,256,0,UK_Card,0,Master,18,20,2,1,31
Austria,80,0,UK_Card,0,Master,18,20,2,0,15
Germany,157,0,UK_Card,0,Master,18,20,2,0,47
Germany,157,0,Moneycard,0,Master,18,20,2,1,48
Germany,157,0,UK_Card,0,Master,18,20,2,1,49
Germany,157,0,Simplecard,0,Master,18,20,2,1,50
Germany,253,0,Goldcard,0,Diners,18,20,2,0,35
Germany,253,0,UK_Card,0,Diners,18,20,2,1,36
Germany,253,0,UK_Card,0,Diners,18,20,2,1,37
Austria,173,0,Simplecard,0,Master,18,20,2,0,4
Germany,204,0,UK_Card,1,Diners,18,20,2,0,46
Germany,204,0,UK_Card,1,Diners,18,20,2,1,47
Germany,204,0,UK_Card,1,Diners,18,20,2,1,48
Germany,204,0,Moneycard,1,Diners,18,20,2,1,49
Germany,202,0,UK_Card,0,Diners,18,20,2,0,65
Germany,150,1,Moneycard,0,Diners,18,20,2,0,35
Germany,231,1,Simplecard,0,Visa,18,20,2,0,39
Germany,193,0,UK_Card,1,Diners,18,20,2,0,35
Germany,177,1,Goldcard,1,Visa,18,20,2,0,46
Germany,62,0,UK_Card,0,Master,18,20,2,0,19
Germany,62,1,UK_Card,0,Master,18,20,2,1,20
Germany,305,1,Moneycard,0,Diners,18,20,2,0,29
Germany,281,0,UK_Card,0,Visa,18,20,2,0,43
Germany,281,1,UK_Card,0,Visa,18,20,2,1,44
Germany,319,0,Simplecard,0,Master,18,20,2,0,23
Switzerland,250,0,UK_Card,0,Diners,18,20,2,0,5
Austria,140,0,UK_Card,0,Master,18,20,2,0,6
Austria,140,0,UK_Card,0,Master,18,20,2,1,7
Austria,140,1,Simplecard,0,Master,18,20,2,1,8
Switzerland,338,0,UK_Card,0,Master,18,20,2,0,6
Switzerland,338,0,UK_Card,0,Master,18,20,2,1,7
Switzerland,338,0,Moneycard,0,Master,18,20,2,1,8
Germany,81,1,UK_Card,0,Visa,19,20,2,0,14
Austria,204,0,UK_Card,0,Diners,19,20,2,0,14
Austria,204,0,UK_Card,0,Diners,19,20,2,1,15
Germany,43,0,Simplecard,0,Diners,19,20,2,0,39
Germany,446,0,Simplecard,0,Master,19,20,2,0,1
Germany,446,0,Moneycard,0,Master,19,20,2,1,2
Germany,446,0,Moneycard,0,Master,19,20,2,1,3
Switzerland,199,0,Moneycard,0,Master,19,20,2,0,20
Germany,92,0,Goldcard,0,Diners,19,20,2,0,38
Germany,92,0,UK_Card,0,Diners,19,20,2,1,39
Switzerland,319,0,UK_Card,0,Master,19,20,2,0,7
Switzerland,319,0,Simplecard,0,Master,19,20,2,1,8
Switzerland,134,0,Goldcard,0,Visa,19,20,2,0,10
Germany,232,0,Moneycard,0,Master,19,20,2,0,45
Switzerland,100,0,Simplecard,0,Master,19,20,2,0,6
Germany,218,0,Simplecard,0,Visa,19,20,2,0,34
Germany,218,0,UK_Card,0,Visa,19,20,2,1,35
Germany,218,0,Moneycard,0,Visa,19,20,2,1,36
Germany,218,0,Simplecard,0,Visa,19,20,2,1,37
Germany,218,0,Simplecard,0,Visa,19,20,2,1,38
Germany,218,0,UK_Card,0,Visa,19,20,2,1,39
Austria,25,0,UK_Card,0,Master,19,20,2,0,3
Austria,25,0,UK_Card,0,Master,19,20,2,1,4
Austria,25,0,Simplecard,0,Master,19,20,2,1,5
Germany,177,0,Moneycard,1,Master,19,20,2,0,46
Germany,177,0,UK_Card,1,Master,19,20,2,1,47
Germany,177,0,Moneycard,1,Master,19,20,2,1,48
Germany,177,0,Moneycard,1,Master,19,20,2,1,49
Germany,403,1,Moneycard,0,Diners,19,20,2,0,5
Switzerland,385,0,UK_Card,0,Diners,19,20,2,0,1
Switzerland,385,0,UK_Card,0,Diners,19,20,2,1,2
Switzerland,309,0,UK_Card,0,Master,19,20,2,0,6
Switzerland,309,0,UK_Card,0,Master,19,20,2,1,7
Germany,102,0,UK_Card,0,Master,20,20,2,0,40
Germany,102,0,UK_Card,0,Master,20,20,2,1,41
Germany,230,0,UK_Card,0,Master,20,20,2,0,45
Germany,230,0,Simplecard,0,Master,20,20,2,1,46
Germany,376,0,Goldcard,0,Master,20,20,2,0,18
Austria,204,0,Goldcard,0,Visa,20,20,2,0,15
Germany,195,0,Simplecard,0,Master,20,20,2,0,53
Germany,195,1,UK_Card,0,Master,20,20,2,1,54
Germany,173,0,Simplecard,1,Master,20,20,2,0,52
Germany,191,0,Simplecard,0,Master,20,20,2,0,37
Germany,191,0,UK_Card,0,Master,20,20,2,1,38
Germany,191,0,UK_Card,0,Master,20,20,2,1,39
Germany,191,0,UK_Card,0,Master,20,20,2,1,40
Germany,191,0,Goldcard,0,Master,20,20,2,1,41
Austria,150,0,UK_Card,0,Master,20,20,2,0,17
Austria,150,0,Moneycard,0,Master,20,20,2,1,18
Austria,150,1,UK_Card,0,Master,20,20,2,1,19
Germany,218,0,Simplecard,0,Master,20,20,2,0,39
Germany,218,0,UK_Card,0,Master,20,20,2,1,40
Germany,218,0,Moneycard,0,Master,20,20,2,1,41
Switzerland,134,0,UK_Card,1,Master,20,20,2,0,10
Switzerland,134,0,UK_Card,1,Master,20,20,2,1,11
Austria,300,0,UK_Card,0,Master,20,20,2,0,26
Austria,300,0,Simplecard,0,Master,20,20,2,1,27
Switzerland,363,1,Goldcard,1,Master,20,20,2,0,5
Germany,199,0,Simplecard,0,Visa,20,20,2,0,56
Austria,191,0,UK_Card,0,Master,20,20,2,0,17
Austria,191,1,UK_Card,0,Master,20,20,2,1,18
Germany,309,0,UK_Card,0,Master,20,20,2,0,16
Germany,309,0,UK_Card,0,Master,20,20,2,1,17
Germany,117,0,UK_Card,0,Visa,20,20,2,0,36
Germany,305,0,UK_Card,0,Visa,20,20,2,0,29
Germany,269,0,Moneycard,0,Diners,20,20,2,0,36
Germany,145,0,UK_Card,1,Visa,20,20,2,0,25
Germany,145,0,Goldcard,1,Visa,20,20,2,1,26
Germany,144,0,UK_Card,0,Master,20,20,2,0,38
Germany,144,0,UK_Card,0,Master,20,20,2,1,39
Germany,144,1,UK_Card,0,Master,20,20,2,1,40
Germany,184,0,Simplecard,0,Master,20,20,2,0,75
Germany,197,0,UK_Card,0,Master,21,20,2,0,43
Germany,197,0,UK_Card,0,Master,21,20,2,1,44
Germany,197,1,UK_Card,0,Master,21,20,2,1,45
Germany,189,0,UK_Card,0,Visa,21,20,2,0,42
Germany,189,1,UK_Card,0,Visa,21,20,2,1,43
Germany,85,0,Goldcard,0,Master,21,20,2,0,25
Germany,175,0,Simplecard,0,Master,21,20,2,0,53
Germany,87,0,Moneycard,1,Visa,21,20,2,0,43
Germany,136,0,UK_Card,0,Master,21,20,2,0,32
Germany,136,0,Simplecard,0,Master,21,20,2,1,33
Germany,136,0,Simplecard,0,Master,21,20,2,1,34
Switzerland,239,0,UK_Card,1,Diners,21,20,2,0,9
Switzerland,239,0,UK_Card,1,Diners,21,20,2,1,10
Switzerland,239,0,Moneycard,1,Diners,21,20,2,1,11
Switzerland,239,0,UK_Card,1,Diners,21,20,2,1,12
Switzerland,114,0,UK_Card,0,Master,21,20,2,0,11
Switzerland,114,0,Moneycard,0,Master,21,20,2,1,12
Switzerland,287,0,Moneycard,0,Master,21,20,2,0,20
Switzerland,287,0,Simplecard,0,Master,21,20,2,1,21
Switzerland,287,0,UK_Card,0,Master,21,20,2,1,22
Switzerland,287,0,UK_Card,0,Master,21,20,2,1,23
Germany,208,0,UK_Card,0,Visa,21,20,2,0,56
Germany,208,0,Moneycard,0,Visa,21,20,2,1,57
Austria,87,0,Simplecard,0,Master,21,20,2,0,11
Austria,87,1,UK_Card,0,Master,21,20,2,1,12
Germany,389,0,UK_Card,0,Master,21,20,2,0,4
Austria,14,0,Moneycard,0,Master,21,20,2,0,4
Switzerland,75,0,UK_Card,0,Visa,21,20,2,0,6
Switzerland,75,0,Moneycard,0,Visa,21,20,2,1,7
Switzerland,75,0,Goldcard,0,Visa,21,20,2,1,8
Switzerland,75,1,UK_Card,0,Visa,21,20,2,1,9
Germany,127,0,UK_Card,0,Master,21,20,2,0,39
Germany,378,0,UK_Card,0,Visa,21,20,2,0,15
Germany,378,1,UK_Card,0,Visa,21,20,2,1,16
Germany,173,1,Goldcard,1,Master,21,20,2,0,52
Germany,251,0,UK_Card,0,Master,21,20,2,0,59
Germany,251,0,UK_Card,0,Master,21,20,2,1,60
Germany,251,0,Simplecard,0,Master,21,20,2,1,61
Germany,251,0,UK_Card,0,Master,21,20,2,1,62
Germany,251,0,Simplecard,0,Master,21,20,2,1,63
Germany,246,0,UK_Card,0,Diners,21,20,2,0,47
Germany,246,0,Simplecard,0,Diners,21,20,2,1,48
Germany,246,0,Simplecard,0,Diners,21,20,2,1,49
Germany,228,0,Simplecard,0,Master,21,20,2,0,36
Switzerland,139,0,Simplecard,0,Visa,21,20,2,0,18
Switzerland,139,0,Moneycard,0,Visa,21,20,2,1,19
Germany,29,0,UK_Card,0,Diners,22,20,2,0,23
Germany,139,0,Moneycard,0,Master,22,20,2,0,56
Germany,264,0,UK_Card,0,Diners,22,20,2,0,26
Germany,264,0,UK_Card,0,Diners,22,20,2,1,27
Germany,264,0,UK_Card,0,Diners,22,20,2,1,28
Germany,264,0,Moneycard,0,Diners,22,20,2,1,29
Germany,264,0,UK_Card,0,Diners,22,20,2,1,30
Austria,172,0,Moneycard,0,Master,22,20,2,0,16
Austria,172,0,Simplecard,0,Master,22,20,2,1,17
Austria,172,0,UK_Card,0,Master,22,20,2,1,18
Austria,172,0,Simplecard,0,Master,22,20,2,1,19
Austria,172,0,Simplecard,0,Master,22,20,2,1,20
Switzerland,161,0,UK_Card,0,Visa,22,20,2,0,5
Germany,90,0,Moneycard,0,Master,22,20,2,0,23
Germany,90,0,Goldcard,0,Master,22,20,2,1,24
Germany,239,0,UK_Card,0,Master,22,20,2,0,37
Germany,239,0,UK_Card,0,Master,22,20,2,1,38
Germany,162,0,Goldcard,0,Diners,22,20,2,0,50
Switzerland,390,0,UK_Card,0,Master,22,20,2,0,6
Switzerland,390,0,Moneycard,0,Master,22,20,2,1,7
Switzerland,390,0,Simplecard,0,Master,22,20,2,1,8
Germany,221,0,UK_Card,0,Master,22,20,2,0,32
Switzerland,337,0,UK_Card,1,Diners,22,20,2,0,10
Switzerland,337,0,UK_Card,1,Diners,22,20,2,1,11
Switzerland,337,0,Simplecard,1,Diners,22,20,2,1,12
Switzerland,337,1,Goldcard,1,Diners,22,20,2,1,13
Germany,294,0,UK_Card,0,Diners,22,20,2,0,39
Germany,294,0,UK_Card,0,Diners,22,20,2,1,40
Germany,96,0,UK_Card,0,Master,22,20,2,0,31
Germany,96,0,UK_Card,0,Master,22,20,2,1,32
Germany,93,0,UK_Card,1,Diners,22,20,2,0,18
Germany,93,0,Moneycard,1,Diners,22,20,2,1,19
Germany,93,0,UK_Card,1,Diners,22,20,2,1,20
Germany,93,0,UK_Card,1,Diners,22,20,2,1,21
Germany,93,1,UK_Card,1,Diners,22,20,2,1,22
Germany,271,0,Goldcard,0,Master,22,20,2,0,41
Germany,271,0,UK_Card,0,Master,22,20,2,1,42
Germany,172,0,UK_Card,1,Diners,22,20,2,0,45
Germany,172,0,Simplecard,1,Diners,22,20,2,1,46
Germany,172,1,UK_Card,1,Diners,22,20,2,1,48
Germany,172,0,Simplecard,1,Diners,22,20,2,1,47
Austria,60,0,UK_Card,0,Diners,23,20,2,0,0
Germany,217,0,Moneycard,0,Master,23,20,2,0,53
Germany,153,0,UK_Card,0,Master,23,20,2,0,45
Germany,153,0,Moneycard,0,Master,23,20,2,1,46
Germany,153,0,Simplecard,0,Master,23,20,2,1,47
Germany,153,0,Moneycard,0,Master,23,20,2,1,48
Germany,15,0,Simplecard,0,Visa,23,20,2,0,13
Germany,15,1,UK_Card,0,Visa,23,20,2,1,14
Germany,84,0,Moneycard,0,Master,23,20,2,0,18
Germany,262,0,UK_Card,0,Visa,23,20,2,0,49
Germany,262,0,UK_Card,0,Visa,23,20,2,1,50
Germany,262,1,Simplecard,0,Visa,23,20,2,1,51
Austria,212,0,Moneycard,0,Master,23,20,2,0,22
Austria,212,0,Simplecard,0,Master,23,20,2,1,23
Austria,212,0,UK_Card,0,Master,23,20,2,1,24
Austria,212,0,Simplecard,0,Master,23,20,2,1,25
Austria,212,0,Simplecard,0,Master,23,20,2,1,26
Austria,212,0,UK_Card,0,Master,23,20,2,1,27
Switzerland,292,0,Goldcard,0,Master,23,20,2,0,10
Germany,245,0,UK_Card,0,Master,23,20,2,0,27
Germany,129,0,Moneycard,0,Visa,23,20,2,0,29
Germany,129,1,UK_Card,0,Visa,23,20,2,1,30
Germany,32,0,UK_Card,0,Master,23,20,2,0,23
Germany,366,0,Simplecard,0,Visa,23,20,2,0,10
Germany,366,1,UK_Card,0,Visa,23,20,2,1,11
Germany,283,0,Simplecard,1,Master,23,20,2,0,42
Austria,99,0,UK_Card,1,Diners,23,20,2,0,15
Austria,99,0,Simplecard,1,Diners,23,20,2,1,16
Germany,214,0,Simplecard,0,Visa,23,20,2,0,60
Germany,42,1,UK_Card,1,Diners,23,20,2,0,20
Germany,189,0,Simplecard,0,Master,0,21,3,0,43
Switzerland,245,0,Moneycard,0,Visa,0,21,3,0,6
Austria,486,0,Moneycard,0,Master,0,21,3,0,0
Germany,96,0,UK_Card,0,Visa,0,21,3,0,32
Switzerland,90,0,UK_Card,1,Master,0,21,3,0,6
Switzerland,90,0,Moneycard,1,Master,0,21,3,1,7
Germany,139,0,Simplecard,0,Master,0,21,3,0,56
Switzerland,182,0,Simplecard,1,Diners,0,21,3,0,22
Switzerland,182,0,UK_Card,1,Diners,0,21,3,1,23
Switzerland,228,0,Simplecard,0,Master,0,21,3,0,37
Switzerland,228,1,UK_Card,1,Master,0,21,3,0,37
Germany,244,0,UK_Card,1,Visa,0,21,3,0,42
Germany,244,0,Moneycard,1,Visa,0,21,3,1,43
Germany,244,1,UK_Card,1,Visa,0,21,3,1,44
Switzerland,334,0,Simplecard,1,Master,0,21,3,0,6
Switzerland,334,1,Moneycard,1,Master,0,21,3,1,7
Germany,282,0,Moneycard,0,Visa,0,21,3,0,40
Germany,282,0,UK_Card,0,Visa,0,21,3,1,41
Austria,294,0,Moneycard,0,Visa,0,21,3,0,6
Austria,294,0,UK_Card,0,Visa,0,21,3,1,7
Switzerland,202,0,UK_Card,0,Master,0,21,3,0,12
Germany,198,0,Simplecard,0,Master,0,21,3,0,47
Austria,182,0,Simplecard,0,Diners,0,21,3,0,16
Germany,174,1,UK_Card,0,Visa,0,21,3,0,42
Germany,345,1,Goldcard,0,Diners,0,21,3,0,12
Germany,109,0,Moneycard,1,Visa,0,21,3,0,31
Germany,149,1,UK_Card,0,Master,0,21,3,0,58
Germany,304,0,Goldcard,1,Master,0,21,3,0,40
Germany,304,0,Simplecard,1,Master,0,21,3,1,41
Germany,304,1,Moneycard,1,Master,0,21,3,1,42
Germany,227,0,UK_Card,0,Master,0,21,3,0,59
Germany,227,0,UK_Card,0,Master,0,21,3,1,60
Germany,227,0,Simplecard,0,Master,0,21,3,0,60
Germany,227,0,UK_Card,0,Master,0,21,3,1,61
Germany,227,1,UK_Card,0,Master,0,21,3,1,62
Germany,146,0,Simplecard,0,Master,1,21,3,0,45
Germany,146,0,UK_Card,0,Master,1,21,3,1,46
Germany,59,1,UK_Card,0,Master,1,21,3,0,26
Austria,193,0,Moneycard,0,Master,1,21,3,0,15
Austria,193,0,UK_Card,0,Master,1,21,3,1,16
Austria,193,1,UK_Card,0,Master,1,21,3,1,17
Germany,234,0,UK_Card,0,Master,1,21,3,0,48
Switzerland,161,0,UK_Card,0,Visa,1,21,3,0,5
Switzerland,161,1,UK_Card,0,Visa,1,21,3,1,6
Austria,244,0,Simplecard,0,Diners,1,21,3,0,7
Austria,244,0,UK_Card,0,Diners,1,21,3,1,8
Austria,244,0,Moneycard,0,Diners,1,21,3,1,9
Austria,244,0,Moneycard,0,Diners,1,21,3,1,10
Austria,244,0,UK_Card,0,Diners,1,21,3,1,11
Germany,302,0,UK_Card,0,Master,1,21,3,0,22
Germany,162,0,UK_Card,0,Visa,1,21,3,0,50
Germany,162,0,UK_Card,0,Visa,1,21,3,1,51
Switzerland,206,0,Simplecard,1,Master,1,21,3,0,10
Germany,274,0,Simplecard,0,Visa,1,21,3,0,31
Germany,274,0,Moneycard,0,Visa,1,21,3,1,32
Germany,274,0,UK_Card,0,Visa,1,21,3,1,33
Germany,274,0,UK_Card,0,Visa,1,21,3,1,34
Germany,274,0,UK_Card,0,Visa,1,21,3,1,35
Germany,274,0,Simplecard,0,Visa,1,21,3,1,36
Germany,274,0,UK_Card,0,Visa,1,21,3,1,37
Austria,351,0,Simplecard,0,Master,1,21,3,0,4
Germany,87,0,UK_Card,0,Master,1,21,3,0,43
Germany,87,0,Moneycard,0,Master,1,21,3,1,44
Austria,188,1,Goldcard,0,Master,1,21,3,0,22
Switzerland,282,0,UK_Card,0,Diners,1,21,3,0,6
Switzerland,282,0,UK_Card,0,Diners,1,21,3,1,7
Switzerland,282,0,UK_Card,0,Diners,1,21,3,1,8
Germany,56,0,UK_Card,1,Diners,1,21,3,0,27
Austria,253,1,Simplecard,0,Master,1,21,3,0,19
Germany,117,0,Simplecard,0,Visa,1,21,3,0,36
Germany,117,0,UK_Card,0,Visa,1,21,3,1,37
Germany,397,0,UK_Card,0,Master,1,21,3,0,3
Germany,397,0,UK_Card,0,Master,1,21,3,1,4
Germany,265,0,UK_Card,1,Diners,1,21,3,0,47
Germany,265,0,Simplecard,1,Diners,1,21,3,1,48
Germany,120,0,UK_Card,0,Master,2,21,3,0,36
Austria,177,0,Simplecard,0,Master,2,21,3,0,21
Austria,286,0,UK_Card,0,Master,2,21,3,0,19
Austria,286,1,Moneycard,0,Master,2,21,3,1,20
Austria,113,0,UK_Card,1,Master,2,21,3,0,6
Germany,315,0,UK_Card,0,Visa,2,21,3,0,19
Germany,315,0,UK_Card,0,Visa,2,21,3,1,20
Germany,315,0,UK_Card,0,Visa,2,21,3,1,21
Germany,315,0,UK_Card,0,Visa,2,21,3,1,22
Germany,315,0,UK_Card,0,Visa,2,21,3,1,23
Germany,315,0,UK_Card,0,Visa,2,21,3,1,24
Germany,199,0,Goldcard,0,Master,2,21,3,0,56
Germany,199,0,Moneycard,0,Master,2,21,3,1,57
Germany,48,0,Goldcard,1,Master,2,21,3,0,52
Germany,48,1,UK_Card,1,Master,2,21,3,1,53
Germany,439,0,UK_Card,0,Master,2,21,3,0,1
Switzerland,203,1,Moneycard,1,Master,2,21,3,0,17
Switzerland,199,0,UK_Card,0,Master,2,21,3,0,20
Switzerland,154,0,UK_Card,0,Diners,2,21,3,0,29
Switzerland,154,0,UK_Card,0,Diners,2,21,3,1,30
Switzerland,154,1,UK_Card,0,Diners,2,21,3,1,31
Germany,247,1,Goldcard,0,Master,2,21,3,0,23
Switzerland,108,1,UK_Card,0,Master,2,21,3,0,13
Germany,260,0,Moneycard,0,Master,2,21,3,0,43
Germany,153,0,UK_Card,0,Visa,2,21,3,0,48
Germany,153,0,UK_Card,0,Visa,2,21,3,1,49
Germany,41,0,UK_Card,0,Master,2,21,3,0,15
Germany,41,1,UK_Card,0,Master,2,21,3,1,16
Austria,283,0,Simplecard,0,Master,2,21,3,0,16
Germany,249,1,Simplecard,1,Visa,2,21,3,0,19
Austria,447,1,UK_Card,0,Master,2,21,3,0,6
Germany,142,1,Simplecard,1,Diners,2,21,3,0,35
Germany,209,0,Moneycard,0,Master,2,21,3,0,37
Germany,209,0,UK_Card,0,Master,2,21,3,1,38
Germany,209,0,UK_Card,0,Master,2,21,3,1,39
Switzerland,187,0,Moneycard,0,Master,2,21,3,0,16
Germany,50,0,UK_Card,0,Visa,2,21,3,0,24
Germany,50,0,Simplecard,0,Visa,2,21,3,1,25
Germany,56,0,Moneycard,0,Master,2,21,3,0,27
Germany,175,0,Simplecard,0,Master,2,21,3,0,53
Germany,194,0,UK_Card,0,Visa,3,21,3,0,41
Germany,263,0,UK_Card,0,Master,3,21,3,0,54
Germany,263,0,Goldcard,0,Master,3,21,3,1,55
Austria,182,0,UK_Card,1,Visa,3,21,3,0,16
Austria,182,0,UK_Card,1,Visa,3,21,3,1,17
Austria,182,0,Moneycard,1,Visa,3,21,3,1,18
Austria,182,0,UK_Card,1,Visa,3,21,3,1,19
Austria,182,0,UK_Card,1,Visa,3,21,3,1,20
Austria,182,0,Moneycard,1,Visa,3,21,3,1,21
Austria,182,1,UK_Card,1,Visa,3,21,3,1,22
Austria,226,0,Simplecard,1,Master,3,21,3,0,15
Austria,226,0,UK_Card,1,Master,3,21,3,1,16
Austria,226,0,Moneycard,1,Master,3,21,3,1,17
Austria,236,0,Simplecard,1,Master,3,21,3,0,22
Austria,188,0,UK_Card,0,Visa,3,21,3,0,22
Austria,188,0,Goldcard,0,Visa,3,21,3,1,23
Austria,188,0,Simplecard,0,Visa,3,21,3,1,24
Austria,188,0,UK_Card,0,Visa,3,21,3,1,25
Germany,196,0,Moneycard,0,Master,3,21,3,0,31
Austria,522,0,UK_Card,0,Master,3,21,3,0,0
Austria,522,0,UK_Card,0,Master,3,21,3,1,1
Germany,376,0,Moneycard,0,Master,3,21,3,0,18
Germany,376,0,UK_Card,0,Master,3,21,3,1,19
Austria,305,0,UK_Card,0,Diners,3,21,3,0,2
Austria,305,1,Moneycard,0,Diners,3,21,3,1,3
Germany,108,1,UK_Card,1,Master,3,21,3,0,25
Switzerland,247,0,UK_Card,1,Diners,3,21,3,0,10
Germany,68,0,Simplecard,0,Visa,3,21,3,0,15
Germany,68,0,UK_Card,0,Visa,3,21,3,1,16
Germany,68,1,UK_Card,0,Visa,3,21,3,1,17
Switzerland,231,0,UK_Card,0,Master,3,21,3,0,20
Switzerland,179,0,Moneycard,0,Visa,3,21,3,0,19
Austria,278,0,Moneycard,0,Master,3,21,3,0,14
Austria,278,0,UK_Card,0,Master,3,21,3,1,15
Austria,278,0,UK_Card,0,Master,3,21,3,1,16
Germany,147,0,Goldcard,0,Master,3,21,3,0,29
Germany,355,0,UK_Card,0,Visa,3,21,3,0,21
Germany,355,0,UK_Card,0,Visa,3,21,3,1,22
Germany,119,0,Simplecard,0,Master,3,21,3,0,44
Austria,332,0,Simplecard,0,Master,3,21,3,0,4
Germany,277,1,Goldcard,0,Diners,4,21,3,0,35
Germany,222,0,UK_Card,0,Master,4,21,3,0,52
Germany,222,1,Moneycard,0,Master,4,21,3,1,53
Germany,236,0,Moneycard,0,Master,4,21,3,0,61
Germany,236,0,Simplecard,0,Master,4,21,3,1,62
Germany,236,0,UK_Card,0,Master,4,21,3,1,63
Germany,236,0,Moneycard,0,Master,4,21,3,1,64
Germany,236,0,UK_Card,0,Master,4,21,3,1,65
Germany,91,0,Simplecard,1,Master,4,21,3,0,20
Germany,91,0,Simplecard,1,Master,4,21,3,1,21
Switzerland,78,0,UK_Card,1,Diners,4,21,3,0,4
Switzerland,78,1,UK_Card,1,Diners,4,21,3,1,5
Germany,273,0,Simplecard,0,Master,4,21,3,0,31
Germany,109,0,UK_Card,0,Diners,4,21,3,0,31
Germany,109,0,Moneycard,0,Diners,4,21,3,1,32
Germany,109,1,UK_Card,0,Diners,4,21,3,1,33
Austria,80,0,Simplecard,1,Master,4,21,3,0,15
Austria,80,1,UK_Card,1,Master,4,21,3,1,16
Germany,193,0,UK_Card,0,Master,4,21,3,0,35
Germany,212,0,UK_Card,0,Master,4,21,3,0,46
Germany,212,1,Goldcard,0,Master,4,21,3,1,47
Germany,298,0,UK_Card,0,Master,4,21,3,0,37
Switzerland,219,0,UK_Card,0,Visa,4,21,3,0,14
Austria,42,0,Moneycard,1,Master,4,21,3,0,12
Austria,42,0,UK_Card,1,Master,4,21,3,1,13
Austria,42,0,UK_Card,1,Master,4,21,3,1,14
Germany,315,1,Goldcard,0,Visa,4,21,3,0,24
Germany,190,1,UK_Card,1,Visa,4,21,3,0,33
Germany,117,1,Simplecard,0,Visa,4,21,3,0,37
Austria,191,0,UK_Card,0,Master,4,21,3,0,18
Austria,191,1,Simplecard,0,Master,4,21,3,1,19
Germany,47,1,Simplecard,1,Master,4,21,3,0,26
Switzerland,294,0,Simplecard,0,Master,4,21,3,0,6
Austria,104,1,Simplecard,1,Master,4,21,3,0,5
Austria,208,0,Moneycard,1,Master,4,21,3,0,18
Austria,208,0,UK_Card,1,Master,4,21,3,1,19
Austria,208,0,Moneycard,1,Master,4,21,3,1,20
Germany,126,1,UK_Card,0,Visa,5,21,3,0,44
Germany,222,0,Simplecard,0,Master,5,21,3,0,53
Germany,222,0,UK_Card,0,Master,5,21,3,1,54
Germany,222,1,Moneycard,0,Master,5,21,3,1,55
Germany,354,0,UK_Card,1,Master,5,21,3,0,15
Germany,354,0,Simplecard,1,Master,5,21,3,1,16
Germany,351,0,UK_Card,0,Diners,5,21,3,0,14
Germany,351,0,UK_Card,0,Diners,5,21,3,1,15
Germany,351,1,UK_Card,0,Diners,5,21,3,1,16
Germany,159,0,Simplecard,1,Master,5,21,3,0,41
Germany,251,0,UK_Card,0,Master,5,21,3,0,63
Germany,251,0,UK_Card,0,Master,5,21,3,1,64
Germany,251,0,Goldcard,0,Master,5,21,3,1,65
Germany,251,0,Simplecard,0,Master,5,21,3,1,66
Germany,136,0,UK_Card,1,Master,5,21,3,0,34
Germany,136,0,Goldcard,1,Master,5,21,3,1,35
Germany,136,0,Moneycard,1,Master,5,21,3,1,36
Switzerland,241,1,UK_Card,1,Master,5,21,3,0,17
Austria,311,1,Simplecard,0,Master,5,21,3,0,2
Germany,318,1,Simplecard,1,Visa,5,21,3,0,20
Germany,175,0,Moneycard,1,Master,5,21,3,0,53
